Name,years.appearing,count.male,count.female,prob.gender,obs.male,est.male,upper,lower
Lacey-mae,11,0,372,Female,0,0,1.00209833804099,0.987680706472229
Lacey-mai,7,0,194,Female,0,0,1.00395455235558,0.976628593140861
Lacey-marie,6,0,46,Female,0,0,1.01490202817531,0.908024408739109
Lacey-may,7,0,294,Female,0,0,1.00264173919235,0.984460597614938
Lacey-maye,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lacey-rae,3,0,22,Female,0,0,1.02680555394299,0.824539571448392
Lacey-rai,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Lacey-rose,5,0,39,Female,0,0,1.017133005255,0.893200141037433
Lacey-summer,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Laceyleigh,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laceymae,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Laceymai,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laceymay,2,0,10,Female,0,0,1.04335450588766,0.679112694249454
Lachaidh,2,2,0,Male,1,1,1.05215297529068,0.290227252215969
Lachezara,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lachie,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Lachlan,17,1230,0,Male,1,1,1.00064309485155,0.996243491513962
Lachlann,4,16,0,Male,1,1,1.03330254928781,0.773089770177758
Lachlin,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Laci,11,0,192,Female,0,0,1.00399424664202,0.976390607291225
Laci-mae,3,0,10,Female,0,0,1.04335450588766,0.679112694249454
Laci-mai,4,0,14,Female,0,0,1.03616388249591,0.748525314766452
Laci-may,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laci-star,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laciann,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lacie,17,0,1587,Female,0,0,1.00049907668253,0.997086189404552
Lacie-anne,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Lacie-j,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lacie-jai,1,0,5,Female,0,0,1.05457239484969,0.51094514036714
Lacie-jane,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Lacie-jayne,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Lacie-leigh,4,0,22,Female,0,0,1.02680555394299,0.824539571448392
Lacie-lou,2,0,8,Female,0,0,1.04776037949305,0.627832055623072
Lacie-louise,2,0,9,Female,0,0,1.04549522023528,0.655359731345175
Lacie-mae,6,0,111,Female,0,0,1.00672911235782,0.959820782948786
Lacie-mai,6,0,102,Female,0,0,1.0072828972502,0.956422640603335
Lacie-marie,2,0,8,Female,0,0,1.04776037949305,0.627832055623072
Lacie-may,6,0,57,Female,0,0,1.01236610687025,0.924495058276775
Lacie-mia,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lacie-rae,2,0,8,Female,0,0,1.04776037949305,0.627832055623072
Lacie-rose,2,0,10,Female,0,0,1.04335450588766,0.679112694249454
Laciee,3,0,11,Female,0,0,1.04135282225748,0.699814210774485
Lacii,2,0,2,Female,0,0,1.05215297529068,0.290227252215969
Lacy,17,0,300,Female,0,0,1.00259014345536,0.984766885320091
Lacy-mae,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Lacy-may,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Lada,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Ladan,13,0,57,Female,0,0,1.01236610687025,0.924495058276775
Ladimer,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Ladina,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Ladislav,6,23,0,Male,1,1,1.02595241573026,0.830930965819318
Lady,14,0,69,Female,0,0,1.01042730468112,0.936835437129825
Ladzi,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Laedemi,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Lael,3,0,9,Female,0,0,1.04549522023528,0.655359731345175
Laela,7,0,29,Female,0,0,1.02177015430911,0.861260047191147
Laeticia,3,0,10,Female,0,0,1.04335450588766,0.679112694249454
Laetitia,16,0,135,Female,0,0,1.00559442388457,0.966737624097907
Laeton,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Lagan,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Laggan,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Lahna,3,0,11,Female,0,0,1.04135282225748,0.699814210774485
Lahni,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Lai,2,0,9,Female,0,0,1.04549522023528,0.655359731345175
Laia,6,0,16,Female,0,0,1.03330254928781,0.773089770177758
Laiah,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laiana,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laiba,15,0,1771,Female,0,0,1.0004474326262,0.997388171899711
Laibaa,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Laibaah,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Laibah,12,0,282,Female,0,0,1.0027513522572,0.983809523703401
Laice,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Laicee,3,0,30,Female,0,0,1.02119830296566,0.865288303860374
Laicey,5,0,41,Female,0,0,1.01643078408833,0.897901645727241
Laicie,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Laicie-louise,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laigan,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Laigha,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laighney,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laighton,10,43,1,Male,0.977272727272727,0.977272727272727,1.00679368272627,0.871105968231541
Laika,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Laike,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Laiken,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Laila,17,0,4361,Female,0,0,1.00018213592875,0.99893777281091
Laila-grace,3,0,10,Female,0,0,1.04335450588766,0.679112694249454
Laila-iman,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laila-jayne,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laila-mae,5,0,31,Female,0,0,1.02065523580291,0.869089368736657
Laila-mai,6,0,52,Female,0,0,1.01340344539561,0.917804318480525
Laila-marie,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Laila-may,3,0,16,Female,0,0,1.03330254928781,0.773089770177758
Laila-rae,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Laila-rose,5,0,41,Female,0,0,1.01643078408833,0.897901645727241
Lailaa,10,0,38,Female,0,0,1.01750688194436,0.89068324983006
Lailabelle,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lailah,16,0,196,Female,0,0,1.00391563899854,0.976861829083592
Lailah-mae,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lailah-rose,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lailand,2,5,0,Male,1,1,1.05457239484969,0.51094514036714
Laily,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Laima,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laina,14,0,91,Female,0,0,1.00809715516263,0.951398840908493
Lainah,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laine,15,36,45,Unknown,0.444444444444444,0.444444444444444,0.658833029822512,0.447247182907219
Lainee,2,0,10,Female,0,0,1.04335450588766,0.679112694249454
Lainey,16,0,357,Female,0,0,1.00218476321917,0.987169401257254
Lainey-rae,2,0,8,Female,0,0,1.04776037949305,0.627832055623072
Laini,4,0,15,Female,0,0,1.03467981392105,0.761436885043099
Lainie,10,0,88,Female,0,0,1.00835176357281,0.949821169762296
Lainnie,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Lainy,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Laiqa,5,0,19,Female,0,0,1.02972128304972,0.802099492897666
Laiqah,8,0,35,Female,0,0,1.01873201951779,0.882366988157802
Laira,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laird,7,16,0,Male,1,1,1.03330254928781,0.773089770177758
Laise,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Laisha,4,0,10,Female,0,0,1.04335450588766,0.679112694249454
Laison,2,7,0,Male,1,1,1.05010879551787,0.59556076941544
Laiten,1,5,0,Male,1,1,1.05457239484969,0.51094514036714
Laith,17,326,0,Male,1,1,1.00238803150733,0.985965588942845
Laiton,9,112,0,Male,1,1,1.00667273039082,0.960165922542232
Laiya,2,0,5,Female,0,0,1.05457239484969,0.51094514036714
Laiyba,2,0,8,Female,0,0,1.04776037949305,0.627832055623072
Laiyla,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Lakai,4,15,0,Male,1,1,1.03467981392105,0.761436885043099
Lakaya,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lake,9,44,7,Unknown,0.862745098039216,0.862745098039216,0.935012322115133,0.739659737958482
Lakeisha,17,0,174,Female,0,0,1.00439089906773,0.974008632480379
Lakeiya,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lakelan,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Laken,7,19,18,Unknown,0.513513513513513,0.513513513513513,0.665540730794074,0.358944192831948
Lakesha,2,0,7,Female,0,0,1.05010879551787,0.59556076941544
Lakhai,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Lakhan,1,4,0,Male,1,1,1.05605943068294,0.454049732862461
Lakhveer,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lakhvinder,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Lakiesha,3,0,10,Female,0,0,1.04335450588766,0.679112694249454
Lakinna,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lakisha,14,0,89,Female,0,0,1.008265136424,0.950358318339745
Lakita,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Lakota,3,0,7,Female,0,0,1.05010879551787,0.59556076941544
Laksh,7,46,0,Male,1,1,1.01490202817531,0.908024408739109
Laksha,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Lakshan,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Lakshana,4,0,14,Female,0,0,1.03616388249591,0.748525314766452
Lakshay,2,4,0,Male,1,1,1.05605943068294,0.454049732862461
Lakshman,2,4,0,Male,1,1,1.05605943068294,0.454049732862461
Lakshmi,17,0,124,Female,0,0,1.00606305284217,0.963888331817149
Lakshya,7,18,4,Unknown,0.818181818181818,0.818181818181818,0.932919010564143,0.608846069230371
Lalana,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lale,4,0,15,Female,0,0,1.03467981392105,0.761436885043099
Lali,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lalita,11,0,68,Female,0,0,1.01056541509481,0.935963248385124
Lally,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Lalo,1,5,0,Male,1,1,1.05457239484969,0.51094514036714
Lam,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lama,7,0,31,Female,0,0,1.02065523580291,0.869089368736657
Lamaar,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Lamar,17,265,87,Unknown,0.752840909090909,0.752840909090909,0.795095163170736,0.705127606233132
Lamara,9,0,33,Female,0,0,1.01964734085817,0.876082661599378
Lamari,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Lamarr,8,34,0,Male,1,1,1.01917891017431,0.879306535672362
Lambros,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Lamees,14,0,117,Female,0,0,1.00640441000768,0.96180634432959
Lamek,3,11,0,Male,1,1,1.04135282225748,0.699814210774485
Lamia,12,0,63,Female,0,0,1.01131453662976,0.931214263781391
Lamiah,3,0,12,Female,0,0,1.03949131523292,0.718014678111836
Lamin,13,79,0,Male,1,1,1.00922144210107,0.944407346245012
Lamine,4,12,0,Male,1,1,1.03949131523292,0.718014678111836
Lamira,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lamis,9,0,47,Female,0,0,1.01462956650744,0.909812829328562
Lamisa,9,0,34,Female,0,0,1.01917891017431,0.879306535672362
Lamisah,7,0,32,Female,0,0,1.0201388771232,0.872681924621729
Lamisha,2,0,7,Female,0,0,1.05010879551787,0.59556076941544
Lamiya,3,0,12,Female,0,0,1.03949131523292,0.718014678111836
Lamiyah,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lamont,2,6,0,Male,1,1,1.05244648969589,0.557219222401941
Lamorna,9,0,40,Female,0,0,1.01677461680296,0.895603781999753
Lamya,11,0,71,Female,0,0,1.01016161130649,0.938510436496623
Lan,3,0,9,Female,0,0,1.04549522023528,0.655359731345175
Lana,17,0,2751,Female,0,0,1.00028845401156,0.998317106824477
Lana-ashley,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lana-jade,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lana-mai,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lana-marie,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lana-rose,2,0,2,Female,0,0,1.05215297529068,0.290227252215969
Lanae,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lanah,8,0,30,Female,0,0,1.02119830296566,0.865288303860374
Lanai,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lanais,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lanaya,4,0,15,Female,0,0,1.03467981392105,0.761436885043099
Lance,17,433,0,Male,1,1,1.00180755269025,0.989398733381903
Lancelot,3,10,0,Male,1,1,1.04335450588766,0.679112694249454
Landen,6,39,0,Male,1,1,1.017133005255,0.893200141037434
Lander,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Lando,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Landon,13,220,0,Male,1,1,1.00350209035608,0.979336393448782
Lane,6,20,0,Male,1,1,1.02868440248967,0.810190439457511
Lanee,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lanelle,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Laney,15,0,235,Female,0,0,1.00328522522835,0.980631056142308
Lang,2,2,1,Unknown,0.666666666666667,0.666666666666667,0.943725385624685,0.202442270456966
Langelihle,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lani,17,0,339,Female,0,0,1.00229835839926,0.986496874143773
Lania,7,0,26,Female,0,0,1.02368252405846,0.847588554082327
Lanie,10,0,59,Female,0,0,1.01199460177782,0.926876027695395
Lanika,2,0,7,Female,0,0,1.05010879551787,0.59556076941544
Laniyah,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lanna,7,0,25,Female,0,0,1.0243949420667,0.842412806994256
Lannah,2,0,2,Female,0,0,1.05215297529068,0.290227252215969
Lannon,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Lano,6,3,25,Unknown,0.107142857142857,0.107142857142857,0.971011585489867,0.719911532194111
Lanre,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Lansu,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Lanxi,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lanya,9,0,56,Female,0,0,1.01256058615218,0.923245477129057
Laoise,15,0,135,Female,0,0,1.00559442388457,0.966737624097907
Laquan,6,21,0,Male,1,1,1.02771445470298,0.817646526372173
Laquisha,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Laquita,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lara,17,0,7968,Female,0,0,1.00009975924905,0.999418362273996
Lara-jane,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lara-may,1,0,5,Female,0,0,1.05457239484969,0.51094514036714
Larae,2,0,7,Female,0,0,1.05010879551787,0.59556076941544
Laragh,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Larah,6,0,21,Female,0,0,1.02771445470298,0.817646526372173
Laraib,17,0,268,Female,0,0,1.00289131360221,0.982977439319587
Laraina,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laramae,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laranya,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Laraya,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Larayb,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lareb,5,0,17,Female,0,0,1.03202273223858,0.783659132752567
Lareen,1,0,5,Female,0,0,1.05457239484969,0.51094514036714
Lareina,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laren,3,0,9,Female,0,0,1.04549522023528,0.655359731345175
Larena,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Larenz,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Larenzo,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Lariah,4,0,15,Female,0,0,1.03467981392105,0.761436885043099
Larisa,13,0,115,Female,0,0,1.00650910894661,0.961166659604073
Larissa,17,0,914,Female,0,0,1.00086370963916,0.994950971879333
Lark,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Larkin,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Larna,17,0,188,Female,0,0,1.00407607392495,0.97589979341724
Larni,4,0,16,Female,0,0,1.03330254928781,0.773089770177758
Larnie,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Larosa,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Larrah-mai,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Larren,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Larrissa,2,0,7,Female,0,0,1.05010879551787,0.59556076941544
Larry,17,164,0,Male,1,1,1.00464727280875,0.97246530207182
Lars,17,174,0,Male,1,1,1.00439089906773,0.974008632480379
Larson,4,13,0,Male,1,1,1.03776450540099,0.734140122244815
Larsson,6,25,0,Male,1,1,1.0243949420667,0.842412806994256
Laryea,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laryn,2,1,1,Unknown,0.5,0.5,0.905468794265769,0.0945312057342307
Larysa,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Laryssa,2,0,7,Female,0,0,1.05010879551787,0.59556076941544
Las,3,15,0,Male,1,1,1.03467981392105,0.761436885043099
Lasey,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lasha,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lashae,8,0,31,Female,0,0,1.02065523580291,0.869089368736657
Lashai,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Lashan,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lashana,2,0,8,Female,0,0,1.04776037949305,0.627832055623072
Lashanna,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lasharn,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Lasharna,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lasharne,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lashawn,4,10,3,Unknown,0.769230769230769,0.769230769230769,0.925012907708711,0.490628045639029
Lashay,10,0,44,Female,0,0,1.01547834165126,0.904226054590256
Lashaya,2,0,7,Female,0,0,1.05010879551787,0.59556076941544
Lassina,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Lasya,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Laszlo,12,61,0,Male,1,1,1.01164468547158,0.929111446630308
Latalia,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Latanya,4,0,13,Female,0,0,1.03776450540099,0.734140122244815
Latasha,12,0,74,Female,0,0,1.00978746281999,0.940862757783621
Latasia,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lataya,10,0,63,Female,0,0,1.01131453662976,0.931214263781391
Latayah,3,0,9,Female,0,0,1.04549522023528,0.655359731345175
Lateef,5,17,0,Male,1,1,1.03202273223858,0.783659132752567
Lateefa,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Lateefah,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lateefat,3,0,9,Female,0,0,1.04549522023528,0.655359731345175
Lateesha,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lateisha,2,0,8,Female,0,0,1.04776037949305,0.627832055623072
Latesha,8,0,32,Female,0,0,1.0201388771232,0.872681924621729
Latham,8,38,0,Male,1,1,1.01750688194436,0.890683249830061
Lathan,11,59,0,Male,1,1,1.01199460177782,0.926876027695395
Lathaniel,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Lathusan,1,4,0,Male,1,1,1.05605943068294,0.454049732862461
Lathushan,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Latia,14,0,93,Female,0,0,1.00793585566194,0.952396641726329
Laticia,2,0,8,Female,0,0,1.04776037949305,0.627832055623072
Latif,10,37,0,Male,1,1,1.01789725940812,0.888044914754675
Latifa,17,0,162,Female,0,0,1.0047021807941,0.972134378362999
Latifah,17,0,159,Female,0,0,1.00478701819249,0.971622804904686
Latifat,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Latika,4,0,15,Female,0,0,1.03467981392105,0.761436885043099
Latisha,17,0,482,Female,0,0,1.00162649250342,0.99046669190695
Latitia,4,0,13,Female,0,0,1.03776450540099,0.734140122244815
Latiya,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Latonia,3,0,9,Female,0,0,1.04549522023528,0.655359731345175
Latoya,16,0,156,Female,0,0,1.0048749714856,0.97109209707698
Latoyah,6,0,21,Female,0,0,1.02771445470298,0.817646526372173
Latrell,10,50,0,Male,1,1,1.0138685214446,0.914783879422043
Latrelle,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Lauchlan,8,83,0,Male,1,1,1.0088135884368,0.946951101921225
Lauchlann,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Lauchlen,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Lauchlyn,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Lauden,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Laughlan,2,4,0,Male,1,1,1.05605943068294,0.454049732862461
Laughlin,4,4,0,Male,1,1,1.05605943068294,0.454049732862461
Lauklyn,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Lauma,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Launa,5,0,18,Female,0,0,1.03083164145996,0.793289134893386
Launie,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laura,17,0,21173,Female,0,0,1.00003756315528,0.999781037799532
Laura-,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Laura-ann,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Laura-anne,3,0,11,Female,0,0,1.04135282225748,0.699814210774485
Laura-beth,3,0,13,Female,0,0,1.03776450540099,0.734140122244815
Laura-jane,8,0,47,Female,0,0,1.01462956650744,0.909812829328562
Laura-jayne,4,0,20,Female,0,0,1.02868440248967,0.810190439457511
Laura-jo,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Laura-louise,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Laura-marie,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laura-may,4,0,16,Female,0,0,1.03330254928781,0.773089770177758
Laura-rose,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Lauralea,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lauralynn,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lauran,12,0,94,Female,0,0,1.00785758841732,0.952880335291131
Laurana,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laurance,4,12,0,Male,1,1,1.03949131523292,0.718014678111836
Laurann,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laure,4,0,10,Female,0,0,1.04335450588766,0.679112694249454
Laureen,3,0,9,Female,0,0,1.04549522023528,0.655359731345175
Laurel,17,0,312,Female,0,0,1.00249277021457,0.985344612391759
Laureli,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Laurell,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Laurelle,11,0,53,Female,0,0,1.01318235305302,0.919235658370438
Lauren,17,3,51281,Female,5.84977770844708e-05,5.84977770844708e-05,0.999988823758342,0.999819289460293
Lauren-jade,2,0,7,Female,0,0,1.05010879551787,0.59556076941544
Lauren-lou,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Lauren-louise,3,0,8,Female,0,0,1.04776037949305,0.627832055623072
Lauren-mae,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Lauren-marie,4,0,13,Female,0,0,1.03776450540099,0.734140122244815
Lauren-rose,2,0,7,Female,0,0,1.05010879551787,0.59556076941544
Laurena,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
