Name,years.appearing,count.male,count.female,prob.gender,obs.male,est.male,upper,lower
Gerri,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Gerrie,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Gerry,17,121,0,Male,1,1,1.00620479289898,0.963024509153541
Gershon,3,12,0,Male,1,1,1.03949131523292,0.718014678111836
Gerson,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Gerta,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Gertie,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Gertraud,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Gertrude,4,0,14,Female,0,0,1.03616388249591,0.748525314766452
Gervais,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Gerwyn,8,37,0,Male,1,1,1.01789725940812,0.888044914754675
Gessica,3,0,8,Female,0,0,1.04776037949305,0.627832055623072
Gete-annabelle,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Gethen,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Gethin,15,1264,0,Male,1,1,1.00062589358189,0.996344185922946
Gethyn,12,127,0,Male,1,1,1.00592763873829,0.964712715967951
Gezim,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Ghada,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Ghadeer,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Ghafoor,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Ghalib,4,13,0,Male,1,1,1.03776450540099,0.734140122244815
Ghaliyah,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Ghania,4,0,14,Female,0,0,1.03616388249591,0.748525314766452
Ghanim,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Ghara,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Ghassan,2,7,0,Male,1,1,1.05010879551787,0.59556076941544
Ghazal,6,0,20,Female,0,0,1.02868440248967,0.810190439457511
Ghazala,5,0,17,Female,0,0,1.03202273223858,0.783659132752567
Ghazan,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Ghazi,5,18,0,Male,1,1,1.03083164145996,0.793289134893386
Gheorghe,2,7,0,Male,1,1,1.05010879551787,0.59556076941544
Ghianna,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Ghibbs,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Ghillie,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Ghillies,2,2,0,Male,1,1,1.05215297529068,0.290227252215969
Ghina,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Ghislaine,3,0,12,Female,0,0,1.03949131523292,0.718014678111836
Ghorgie,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Ghulam,17,159,7,Male,0.957831325301205,0.957831325301205,0.981025842411926,0.913926432818294
Gia,14,3,272,Female,0.0109090909090909,0.0109090909090909,0.997806890606984,0.96689900763958
Giaan,2,9,0,Male,1,1,1.04549522023528,0.655359731345175
Giacomo,17,237,0,Male,1,1,1.00325832211419,0.980791521963721
Giada,11,0,50,Female,0,0,1.0138685214446,0.914783879422043
Gian,17,165,0,Male,1,1,1.00462029667435,0.972627833923871
Gian-luca,4,13,0,Male,1,1,1.03776450540099,0.734140122244815
Giana,3,0,9,Female,0,0,1.04549522023528,0.655359731345175
Giancarlo,12,54,0,Male,1,1,1.01296840129086,0.920618010618244
Gianfranco,5,18,0,Male,1,1,1.03083164145996,0.793289134893386
Gianluca,17,498,0,Male,1,1,1.00157497751502,0.990770296568711
Gianlucca,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Gianmarco,1,4,0,Male,1,1,1.05605943068294,0.454049732862461
Gianna,17,0,208,Female,0,0,1.00369734012299,0.978169010108551
Gianni,17,302,0,Male,1,1,1.00257338979112,0.984866315618647
Giannis,1,4,0,Male,1,1,1.05605943068294,0.454049732862461
Gianpaolo,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Gibbie,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Gibby,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Gibran,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Gibril,8,42,0,Male,1,1,1.01610064702825,0.900100562106044
Gibson,5,20,0,Male,1,1,1.02868440248967,0.810190439457511
Gideon,17,568,0,Male,1,1,1.00138329682886,0.991899004128094
Gidon,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Giedrius,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Gift,10,7,56,Unknown,0.111111111111111,0.111111111111111,0.948065028811903,0.785012927063435
Gifty,4,0,16,Female,0,0,1.03330254928781,0.773089770177758
Gigi,12,0,49,Female,0,0,1.01411330356196,0.91318887721754
Gihan,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Gil,16,115,0,Male,1,1,1.00650910894661,0.961166659604073
Gila,10,0,38,Female,0,0,1.01750688194436,0.89068324983006
Gilad,6,19,0,Male,1,1,1.02972128304972,0.802099492897666
Gilbert,17,284,0,Male,1,1,1.00273245616231,0.983921798452601
Gilberto,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Gilby,3,12,0,Male,1,1,1.03949131523292,0.718014678111836
Gilda,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Gilead,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Giles,17,430,0,Male,1,1,1.00181995646787,0.98932552134991
Gillan,2,7,0,Male,1,1,1.05010879551787,0.59556076941544
Gillen,3,9,0,Male,1,1,1.04549522023528,0.655359731345175
Gilles,3,9,0,Male,1,1,1.04549522023528,0.655359731345175
Gillespie,3,3,0,Male,1,1,1.05597453703631,0.382528431208642
Gillian,17,0,244,Female,0,0,1.00316753373894,0.981332804344233
Gillies,3,3,0,Male,1,1,1.05597453703631,0.382528431208642
Gillon,2,2,0,Male,1,1,1.05215297529068,0.290227252215969
Gilly,2,6,0,Male,1,1,1.05244648969589,0.557219222401941
Gilson,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Gilzean,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Gina,17,0,626,Female,0,0,1.00125658167849,0.992644329785981
Ginevra,7,0,25,Female,0,0,1.0243949420667,0.842412806994256
Ginny,13,0,76,Female,0,0,1.00955293513807,0.942333479796788
Gino,17,237,0,Male,1,1,1.00325832211419,0.980791521963721
Gintare,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Gio,10,54,0,Male,1,1,1.01296840129086,0.920618010618244
Gioele,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Gioia,2,0,8,Female,0,0,1.04776037949305,0.627832055623072
Giordano,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Giorgi,6,14,4,Unknown,0.777777777777778,0.777777777777778,0.91534338713766,0.542501488614197
Giorgia,17,0,378,Female,0,0,1.00206565252047,0.98787399721647
Giorgina,4,0,12,Female,0,0,1.03949131523292,0.718014678111836
Giorgio,17,288,0,Male,1,1,1.00269543196711,0.984141740392787
Giovana,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Giovani,8,33,0,Male,1,1,1.01964734085817,0.876082661599378
Giovanna,17,0,208,Female,0,0,1.00369734012299,0.978169010108551
Giovanni,17,578,0,Male,1,1,1.00135965734182,0.992038099448358
Giovanny,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Gipsy,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Gira,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Giray,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Girish,2,6,0,Male,1,1,1.05244648969589,0.557219222401941
Gisela,6,0,21,Female,0,0,1.02771445470298,0.817646526372173
Gisele,11,0,87,Female,0,0,1.00844022260196,0.949272270453916
Giselle,17,0,424,Female,0,0,1.00184528179645,0.98917602120845
Gisli,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Gita,4,0,13,Female,0,0,1.03776450540099,0.734140122244815
Gitel,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Gittel,14,0,78,Female,0,0,1.00932935939332,0.943732830894487
Gitty,16,0,108,Female,0,0,1.00690411721454,0.958748523038902
Giulia,17,0,338,Female,0,0,1.00230501656479,0.986457438305528
Giuliana,11,0,43,Female,0,0,1.01578341117229,0.902206785601917
Giuliano,5,17,0,Male,1,1,1.03202273223858,0.783659132752567
Giulietta,3,0,8,Female,0,0,1.04776037949305,0.627832055623072
Giuliette,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Giulio,12,59,0,Male,1,1,1.01199460177782,0.926876027695395
Giullia,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Giuseppe,17,268,0,Male,1,1,1.00289131360221,0.982977439319587
Giuseppina,3,0,12,Female,0,0,1.03949131523292,0.718014678111836
Given,5,19,0,Male,1,1,1.02972128304972,0.802099492897666
Giverny,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Giya,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Gizelle,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Gizem,16,0,127,Female,0,0,1.00592763873829,0.964712715967951
Gizzy,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Gjanina,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Gladina,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Gladwin,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Gladys,10,0,52,Female,0,0,1.01340344539561,0.917804318480525
Glain,4,0,13,Female,0,0,1.03776450540099,0.734140122244815
Gleb,4,18,0,Male,1,1,1.03083164145996,0.793289134893386
Glebs,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Glen,17,662,0,Male,1,1,1.00118897898715,0.993041691437763
Glena,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Glenda,5,0,19,Female,0,0,1.02972128304972,0.802099492897666
Glendon,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Glenn,17,607,0,Male,1,1,1.00129545596135,0.992415745586576
Glesni,14,0,71,Female,0,0,1.01016161130649,0.938510436496623
Glodi,3,10,0,Male,1,1,1.04335450588766,0.679112694249454
Glody,4,13,0,Male,1,1,1.03776450540099,0.734140122244815
Gloria,17,0,586,Female,0,0,1.00134131961783,0.992145983176421
Glory,15,43,124,Unknown,0.25748502994012,0.25748502994012,0.80307500602562,0.671048784295166
Glyn,14,152,0,Male,1,1,1.00499739345664,0.970352819190468
Glynn,6,28,0,Male,1,1,1.02237307833611,0.856983616898048
Gobind,10,42,0,Male,1,1,1.01610064702825,0.900100562106044
Goda,7,0,122,Female,0,0,1.00615681620335,0.963317005407635
Godfred,3,11,0,Male,1,1,1.04135282225748,0.699814210774485
Godfrey,10,44,0,Male,1,1,1.01547834165126,0.904226054590256
Godiva,1,0,6,Female,0,0,1.05244648969589,0.557219222401941
Godson,3,9,0,Male,1,1,1.04549522023528,0.655359731345175
Godswill,2,6,0,Male,1,1,1.05244648969589,0.557219222401941
Godwill,5,18,0,Male,1,1,1.03083164145996,0.793289134893386
Godwin,16,144,0,Male,1,1,1.00526164658826,0.968754716268707
Godwiner,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Gohar,2,6,0,Male,1,1,1.05244648969589,0.557219222401941
Gokay,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Gokce,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Gokdeniz,2,7,0,Male,1,1,1.05010879551787,0.59556076941544
