Name,years.appearing,count.male,count.female,prob.gender,obs.male,est.male,upper,lower
Sadan,2,0,7,Female,0,0,1.05010879551787,0.59556076941544
Sadaq,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Sadaqat,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Sadbh,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Sade,17,0,514,Female,0,0,1.00152662540682,0.991055160475212
Sadeem,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Sadeer,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Sadeka,1,0,5,Female,0,0,1.05457239484969,0.51094514036714
Saden,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Sadhana,4,0,17,Female,0,0,1.03202273223858,0.783659132752567
Sadhbh,8,0,41,Female,0,0,1.01643078408833,0.897901645727241
Sadhia,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Sadia,17,0,1187,Female,0,0,1.00066625215285,0.996107912206107
Sadiah,10,0,42,Female,0,0,1.01610064702825,0.900100562106044
Sadie,17,0,4418,Female,0,0,1.00017978983781,0.998951463768531
Sadie-leigh,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Sadie-mae,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Sadie-may,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Sadie-rose,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Sadik,4,12,0,Male,1,1,1.03949131523292,0.718014678111836
Sadika,10,0,40,Female,0,0,1.01677461680296,0.895603781999753
Sadikur,1,4,0,Male,1,1,1.05605943068294,0.454049732862461
Sadiq,17,127,0,Male,1,1,1.00592763873829,0.964712715967951
Sadiqa,6,0,21,Female,0,0,1.02771445470298,0.817646526372173
Sadiqah,6,0,27,Female,0,0,1.02300960269013,0.852435367568002
Sadiqul,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Sadiqur,1,4,0,Male,1,1,1.05605943068294,0.454049732862461
Sadiya,17,0,218,Female,0,0,1.0035331876024,0.979150577456141
Sadiyah,17,0,297,Female,0,0,1.00261568694706,0.984615265742262
Sadiyya,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Sadman,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Saduf,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Sadya,1,0,5,Female,0,0,1.05457239484969,0.51094514036714
Sae,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Saed,6,19,0,Male,1,1,1.02972128304972,0.802099492897666
Saeed,17,321,0,Male,1,1,1.002424412532,0.985749945400508
Saeeda,16,0,68,Female,0,0,1.01056541509481,0.935963248385124
Saeedah,2,0,7,Female,0,0,1.05010879551787,0.59556076941544
Saeem,2,6,0,Male,1,1,1.05244648969589,0.557219222401941
Saejin,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Saema,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Saesha,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Safa,17,0,2537,Female,0,0,1.00031271738086,0.998175398118294
Safaa,17,0,683,Female,0,0,1.00115280091284,0.993254265271994
Safaah,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Safah,17,0,454,Female,0,0,1.00172524447647,0.989884386441207
Safal,4,19,0,Male,1,1,1.02972128304972,0.802099492897666
Safana,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Safari,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Safdar,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Safee-ullah,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Safeena,9,0,43,Female,0,0,1.01578341117229,0.902206785601917
Safeenah,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Safeer,9,35,0,Male,1,1,1.01873201951779,0.882366988157803
Safeera,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Safeerah,3,0,11,Female,0,0,1.04135282225748,0.699814210774485
Safeeyah,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Saffa,16,0,216,Female,0,0,1.00356484190828,0.978961389307153
Saffah,13,0,84,Female,0,0,1.00871718984614,0.947551081739203
Saffanah,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Saffi,5,0,27,Female,0,0,1.02300960269013,0.852435367568002
Saffia,17,0,102,Female,0,0,1.0072828972502,0.956422640603335
Saffie,5,0,24,Female,0,0,1.02515029757606,0.836873497748962
Saffina,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Saffir,2,0,8,Female,0,0,1.04776037949305,0.627832055623072
Saffira,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Saffire,6,0,28,Female,0,0,1.02237307833611,0.856983616898048
Saffiya,15,0,105,Female,0,0,1.0070884567492,0.957617466321689
Saffiyah,13,0,104,Female,0,0,1.00715210770905,0.957226537918496
Saffiyyah,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Saffron,17,0,3513,Female,0,0,1.00022601255058,0.998681683782711
Safha,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Safi,11,49,21,Unknown,0.7,0.7,0.795121323767521,0.584069451268373
Safia,17,0,1008,Female,0,0,1.00078373228267,0.99541976502691
Safiah,6,0,24,Female,0,0,1.02515029757606,0.836873497748962
Safian,10,44,0,Male,1,1,1.01547834165126,0.904226054590256
Safiatou,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Safin,2,6,0,Male,1,1,1.05244648969589,0.557219222401941
Safina,17,0,163,Female,0,0,1.00467456564625,0.972300828552248
Safira,9,0,35,Female,0,0,1.01873201951779,0.882366988157802
Safire,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Safiullah,3,10,0,Male,1,1,1.04335450588766,0.679112694249454
Safiya,17,0,993,Female,0,0,1.00079548656164,0.995350882766501
Safiyah,17,0,452,Female,0,0,1.0017327590134,0.989840059240927
Safiyan,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Safiye,12,0,53,Female,0,0,1.01318235305302,0.919235658370438
Safiyo,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Safiyya,17,0,159,Female,0,0,1.00478701819249,0.971622804904686
Safiyyah,17,0,717,Female,0,0,1.00109867549816,0.993572193146134
Safoora,7,0,26,Female,0,0,1.02368252405846,0.847588554082327
Safoorah,2,0,11,Female,0,0,1.04135282225748,0.699814210774485
Safraz,2,10,0,Male,1,1,1.04335450588766,0.679112694249454
Safreen,1,0,6,Female,0,0,1.05244648969589,0.557219222401941
Safron,4,0,13,Female,0,0,1.03776450540099,0.734140122244815
Safura,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Safurah,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Safwa,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Safwaan,17,171,0,Male,1,1,1.00446479245634,0.973564109575219
Safwan,17,423,0,Male,1,1,1.00184957136334,0.989150696437945
Safwana,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Safya,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Safyaan,7,28,0,Male,1,1,1.02237307833611,0.856983616898048
Safyan,13,68,0,Male,1,1,1.01056541509481,0.935963248385124
Saga,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Sagal,17,0,168,Female,0,0,1.00454121433385,0.973104117316286
Sagana,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Sagar,13,85,0,Male,1,1,1.00862287327457,0.948137642911382
Sage,11,31,45,Unknown,0.407894736842105,0.407894736842105,0.695648570971341,0.47969892651666
Sagnik,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Saha,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Sahaana,2,0,9,Female,0,0,1.04549522023528,0.655359731345175
Sahad,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Sahair,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Sahaj,4,15,0,Male,1,1,1.03467981392105,0.761436885043099
Sahal,13,51,0,Male,1,1,1.0136320395752,0.916321340526268
Saham,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Sahan,4,14,0,Male,1,1,1.03616388249591,0.748525314766452
Sahana,15,0,137,Female,0,0,1.00551688855458,0.967208054421307
Sahand,9,49,0,Male,1,1,1.01411330356196,0.91318887721754
Sahar,17,0,559,Female,0,0,1.00140528632878,0.991769596650265
Sahara,17,0,375,Female,0,0,1.0020818670086,0.987778116023209
Saharah,2,0,7,Female,0,0,1.05010879551787,0.59556076941544
Saharsh,2,6,0,Male,1,1,1.05244648969589,0.557219222401941
Sahasra,5,0,33,Female,0,0,1.01964734085817,0.876082661599378
Sahd,1,4,0,Male,1,1,1.05605943068294,0.454049732862461
Sahdev,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Sahdia,4,0,12,Female,0,0,1.03949131523292,0.718014678111836
Saheb,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Saheel,3,10,0,Male,1,1,1.04335450588766,0.679112694249454
Saheim,1,4,0,Male,1,1,1.05605943068294,0.454049732862461
Sahej,2,6,3,Unknown,0.666666666666667,0.666666666666667,0.882712549942373,0.350905767251112
Sahel,8,35,0,Male,1,1,1.01873201951779,0.882366988157803
Saher,17,0,104,Female,0,0,1.00715210770905,0.957226537918496
Sahera,1,0,5,Female,0,0,1.05457239484969,0.51094514036714
Sahib,17,342,10,Male,0.971590909090909,0.971590909090909,0.985195677897586,0.947804094248954
Sahiba,17,0,116,Female,0,0,1.00645633545689,0.961489158043471
Sahibah,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Sahibdeep,4,19,0,Male,1,1,1.02972128304972,0.802099492897666
Sahibjot,3,19,0,Male,1,1,1.02972128304972,0.802099492897666
Sahibpreet,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Sahid,7,25,0,Male,1,1,1.0243949420667,0.842412806994256
Sahida,2,0,7,Female,0,0,1.05010879551787,0.59556076941544
Sahil,17,1190,0,Male,1,1,1.00066458254484,0.996117688005147
Sahill,2,6,0,Male,1,1,1.05244648969589,0.557219222401941
Sahim,2,7,0,Male,1,1,1.05010879551787,0.59556076941544
Sahima,5,0,17,Female,0,0,1.03202273223858,0.783659132752567
Sahin,9,31,0,Male,1,1,1.02065523580291,0.869089368736657
Sahir,15,112,0,Male,1,1,1.00667273039082,0.960165922542232
Sahira,14,0,64,Female,0,0,1.01115636084088,0.932219579366318
Sahishnu,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Sahl,5,19,0,Male,1,1,1.02972128304972,0.802099492897666
Sahla,3,0,10,Female,0,0,1.04335450588766,0.679112694249454
Sahmha,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Sahr,8,33,0,Male,1,1,1.01964734085817,0.876082661599378
Sahra,17,0,330,Female,0,0,1.00235970342271,0.98613346086472
Sahrish,2,0,8,Female,0,0,1.04776037949305,0.627832055623072
Sahur,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Sai,17,220,64,Unknown,0.774647887323944,0.774647887323944,0.81952566252799,0.722439350570341
Saiba,16,0,92,Female,0,0,1.00801569531614,0.951902915398237
Saibah,13,0,66,Female,0,0,1.01085287495175,0.934144568034709
Said,17,300,0,Male,1,1,1.00259014345536,0.984766885320091
Saida,17,0,131,Female,0,0,1.00575621672599,0.965755076208016
Saidah,2,0,7,Female,0,0,1.05010879551787,0.59556076941544
Saied,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Saiem,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Saif,17,1350,0,Male,1,1,1.00058623158936,0.996576317396216
Saif-ali,1,4,0,Male,1,1,1.05605943068294,0.454049732862461
Saif-ullah,3,10,0,Male,1,1,1.04335450588766,0.679112694249454
Saifa,5,0,19,Female,0,0,1.02972128304972,0.802099492897666
Saifaan,1,5,0,Male,1,1,1.05457239484969,0.51094514036714
Saifali,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Saifan,6,51,0,Male,1,1,1.0136320395752,0.916321340526268
Saiffallah,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Saifudeen,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Saiful,13,55,0,Male,1,1,1.01276125153464,0.921953847348276
Saifullah,16,144,0,Male,1,1,1.00526164658826,0.968754716268707
Saifur,7,28,0,Male,1,1,1.02237307833611,0.856983616898048
Saige,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Saihaan,10,49,0,Male,1,1,1.01411330356196,0.91318887721754
Saihaj,2,7,0,Male,1,1,1.05010879551787,0.59556076941544
Saihajleen,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Saihan,2,6,0,Male,1,1,1.05244648969589,0.557219222401941
Saihou,2,7,0,Male,1,1,1.05010879551787,0.59556076941544
Saika,4,0,14,Female,0,0,1.03616388249591,0.748525314766452
Saikou,3,12,0,Male,1,1,1.03949131523292,0.718014678111836
Sailor,2,0,10,Female,0,0,1.04335450588766,0.679112694249454
Saim,15,184,0,Male,1,1,1.00416132271048,0.975388139666932
Saima,17,0,795,Female,0,0,1.00099184217853,0.994199370322678
Saimah,15,0,142,Female,0,0,1.00533213216994,0.968327903517051
Saimanas,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Saimon,2,7,0,Male,1,1,1.05010879551787,0.59556076941544
Saimonas,1,5,0,Male,1,1,1.05457239484969,0.51094514036714
Saimons,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Saina,4,0,23,Female,0,0,1.02595241573026,0.830930965819318
Sainabou,5,0,21,Female,0,0,1.02771445470298,0.817646526372173
Saint,3,9,0,Male,1,1,1.04549522023528,0.655359731345175
Sainthavi,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Saiqa,4,0,17,Female,0,0,1.03202273223858,0.783659132752567
Saira,17,0,961,Female,0,0,1.00082177968108,0.995196779859891
Sairah,17,0,180,Female,0,0,1.00425021208973,0.974854289988659
Sairish,6,0,26,Female,0,0,1.02368252405846,0.847588554082327
Saish,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Saisha,11,0,57,Female,0,0,1.01236610687025,0.924495058276775
Saiya,6,0,25,Female,0,0,1.0243949420667,0.842412806994256
Saiyam,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Saiyan,2,7,0,Male,1,1,1.05010879551787,0.59556076941544
Saiyara,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Saiyeda,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Saja,9,0,76,Female,0,0,1.00955293513807,0.942333479796788
Sajad,12,61,0,Male,1,1,1.01164468547158,0.929111446630308
Sajal,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Sajan,16,76,0,Male,1,1,1.00955293513807,0.942333479796788
Sajana,4,0,12,Female,0,0,1.03949131523292,0.718014678111836
Sajda,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Sajdah,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Sajed,4,13,0,Male,1,1,1.03776450540099,0.734140122244815
Sajeda,9,0,42,Female,0,0,1.01610064702825,0.900100562106044
Sajeel,7,23,0,Male,1,1,1.02595241573026,0.830930965819318
Sajeev,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Sajid,17,169,0,Male,1,1,1.00451545146952,0.973259216443461
Sajida,17,0,154,Female,0,0,1.0049354238393,0.970727124838368
Sajidah,14,0,71,Female,0,0,1.01016161130649,0.938510436496623
Sajidur,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Sajith,2,6,0,Male,1,1,1.05244648969589,0.557219222401941
Sajjad,17,86,0,Male,1,1,1.0085305721243,0.948711230589953
Sajjan,5,18,0,Male,1,1,1.03083164145996,0.793289134893386
Sajmon,1,4,0,Male,1,1,1.05605943068294,0.454049732862461
Sajni,2,0,8,Female,0,0,1.04776037949305,0.627832055623072
Sakara,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Sakaria,5,17,0,Male,1,1,1.03202273223858,0.783659132752567
Sakariya,11,52,0,Male,1,1,1.01340344539561,0.917804318480525
Sakariye,12,61,0,Male,1,1,1.01164468547158,0.929111446630308
Sakeena,14,0,86,Female,0,0,1.0085305721243,0.948711230589953
Sakeenah,6,0,21,Female,0,0,1.02771445470298,0.817646526372173
Saketh,2,7,0,Male,1,1,1.05010879551787,0.59556076941544
Saki,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Sakib,17,116,0,Male,1,1,1.00645633545689,0.961489158043471
Sakina,17,0,343,Female,0,0,1.00227210595234,0.986652347214955
Sakinah,17,0,110,Female,0,0,1.00678645421258,0.959469610489254
Sako,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Saksham,1,7,0,Male,1,1,1.05010879551787,0.59556076941544
Sakshi,8,0,30,Female,0,0,1.02119830296566,0.865288303860374
Sakura,11,0,93,Female,0,0,1.00793585566194,0.952396641726329
Salaah,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Salaam,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Salaar,4,18,0,Male,1,1,1.03083164145996,0.793289134893386
Salah,17,144,0,Male,1,1,1.00526164658826,0.968754716268707
Salah-uddin,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Salahadin,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Salahuddin,12,109,0,Male,1,1,1.00684478064908,0.959112245599596
Salahudeen,6,28,0,Male,1,1,1.02237307833611,0.856983616898048
Salahudin,5,17,0,Male,1,1,1.03202273223858,0.783659132752567
Salam,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Salar,4,19,0,Male,1,1,1.02972128304972,0.802099492897666
Saleeha,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Saleem,17,131,0,Male,1,1,1.00575621672599,0.965755076208016
Saleema,3,0,10,Female,0,0,1.04335450588766,0.679112694249454
Saleemah,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Saleena,16,0,113,Female,0,0,1.00661728443559,0.960505183398459
Saleh,17,218,0,Male,1,1,1.0035331876024,0.979150577456141
Saleha,17,0,187,Female,0,0,1.00409705710526,0.975773884751757
Salehah,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Saleisha,1,0,5,Female,0,0,1.05457239484969,0.51094514036714
Salem,17,118,18,Unknown,0.867647058823529,0.867647058823529,0.915476475948548,0.79961903895323
Salema,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Salena,7,0,29,Female,0,0,1.02177015430911,0.861260047191147
Salha,2,0,10,Female,0,0,1.04335450588766,0.679112694249454
Sali,10,0,34,Female,0,0,1.01917891017431,0.879306535672362
Salia,2,0,6,Female,0,0,1.05244648969589,0.557219222401941
Saliah,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Salieu,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Salih,17,115,0,Male,1,1,1.00650910894661,0.961166659604073
